"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"204941_s_at" 4.155051837 4.77078254725 8.91782515014232 1.90621960129081e-05 0.0220248395351743 3.31101467584061
"217566_s_at" -6.158774383 9.815259931 -8.88619514437314 1.95686491705004e-05 0.0220248395351743 3.28878617238036
"203213_at" 3.7077993635 8.96968454825 8.87146209600559 1.9809650681692e-05 0.0220248395351743 3.27839856362012
"221908_at" 4.024388031 4.76217823525 8.85040547726365 2.01598478100687e-05 0.0220248395351743 3.26351515475356
"230831_at" -3.20006552575 6.320361379375 -8.78908511246582 2.12195570353682e-05 0.0220248395351743 3.21992063218074
"227062_at" 2.940192902 10.463069734 8.75405550064907 2.1852654957917e-05 0.0220248395351743 3.19484785866546
"227721_at" -2.19162537725 8.987686227125 -8.73611366682954 2.21850410171918e-05 0.0220248395351743 3.18195789744042
"215646_s_at" 3.41921495025 8.241787412375 8.71312270834336 2.26192175482251e-05 0.0220248395351743 3.16539284152938
"1562828_at" -4.46292829675 8.480373079125 -8.70083437825109 2.28551498595771e-05 0.0220248395351743 3.15651704889624
"1566968_at" -4.44053251275 7.080356428375 -8.69260733841253 2.30146364907032e-05 0.0220248395351743 3.15056611336436
"229369_at" -3.239251774 8.22160000025 -8.68067700496572 2.324811826627e-05 0.0220248395351743 3.14192418149016
"202589_at" 2.39197847475 9.871510382625 8.67490357977212 2.33620519950932e-05 0.0220248395351743 3.13773688814442
"204400_at" -3.50586994025 9.162332057375 -8.66463438434754 2.35662444211211e-05 0.0220248395351743 3.13028052266013
"206017_at" -4.7938087605 4.20732734025 -8.65462973029881 2.37670879300463e-05 0.0220248395351743 3.12300585220076
"211663_x_at" -2.119568817 9.367249204 -8.62972821505288 2.42753054250172e-05 0.022088462191546 3.10485463139949
"209292_at" -2.370114114 9.3007696055 -8.57290442691363 2.54809169438528e-05 0.022088462191546 3.06319507047688
"220983_s_at" 2.818054917 8.8848333185 8.56863806764182 2.55740882485639e-05 0.022088462191546 3.06005374291993
"217428_s_at" 5.113981162 7.652577761 8.56805415434898 2.55868695511382e-05 0.022088462191546 3.05962365932272
"236534_at" -3.20131653425 7.816056463625 -8.55584629773664 2.58557216325368e-05 0.022088462191546 3.05062378862028
"212510_at" -2.4407756025 12.02295636625 -8.51583250355736 2.67592103023097e-05 0.0225086126658274 3.02101578523394
"222039_at" 2.36205320925 7.213376193625 8.42783347688061 2.88723184928225e-05 0.0239180911150768 2.95530901288304
"210452_x_at" -7.03247966125 6.275927572375 -8.35589215899485 3.07380956612771e-05 0.0241091628970234 2.90098060038872
"219918_s_at" 5.31736266875 5.589051384625 8.35161272111107 3.08532335308519e-05 0.0241091628970234 2.89773137919508
"238351_x_at" 3.144624295 3.57457105175 8.34547693055943 3.10191538136492e-05 0.0241091628970234 2.89306925550774
"207292_s_at" 2.540000315 5.63822318275 8.32126454632982 3.16836386617237e-05 0.0241091628970234 2.87463244855876
"202241_at" 2.88393837325 11.938112913375 8.30213370684029 3.22198620364078e-05 0.0241091628970234 2.86002018747588
"229551_x_at" 2.46067856175 7.844023957625 8.29017620822363 3.25601413586758e-05 0.0241091628970234 2.85086680200423
"205952_at" -3.2063437715 7.6600805155 -8.28052795982693 3.28376182536224e-05 0.0241091628970234 2.84346979731229
"206122_at" -3.9468782295 5.25942621125 -8.27784607886229 3.29152133732432e-05 0.0241091628970234 2.84141188421073
"220724_at" -3.33950245975 10.552453102625 -8.27246383380515 3.3071554042556e-05 0.0241091628970234 2.8372795098362
"202504_at" -2.7590510715 9.19625294925 -8.19749798191783 3.53371614934609e-05 0.0245520517636463 2.7793925940448
"218487_at" -2.2688410365 10.70483400925 -8.19533550932689 3.54050265554078e-05 0.0245520517636463 2.77771361209384
"218039_at" 3.2848039265 8.74919320025 8.18494511147893 3.57331355095666e-05 0.0245520517636463 2.76963911893576
"1556619_at" -2.62324422975 6.485522251625 -8.17918314633151 3.59165428001249e-05 0.0245520517636463 2.76515628612824
"205765_at" -6.48722958625 7.237300155125 -8.1711502893031 3.61739822007907e-05 0.0245520517636463 2.75890055518436
"204603_at" 4.29800211875 5.052328323125 8.16497110223533 3.63734100202167e-05 0.0245520517636463 2.75408353579465
"238847_at" -5.7830595195 5.8348502665 -8.11638151970442 3.79848563462697e-05 0.0253270978138085 2.71605727738185
"1554648_a_at" -2.795151902 7.20577412925 -8.08245722161101 3.91569324646454e-05 0.0253584233959522 2.68935169299836
"212473_s_at" 1.9670698265 10.31670429675 8.07726013941677 3.93400139757529e-05 0.0253584233959522 2.68524907976535
"210880_s_at" -2.0223649835 8.061090747 -8.06614734829107 3.97346916409778e-05 0.0253584233959522 2.67646636348875
"202954_at" 2.591438933 8.593277771 8.06020374468597 3.99475862937615e-05 0.0253584233959522 2.67176327286694
"227140_at" 3.387240131 9.299281422 8.04322585125286 4.05627308145748e-05 0.0253584233959522 2.65830693489874
"237885_at" -4.303430896 4.47747983725 -7.98409956083165 4.27885535007197e-05 0.0253584233959522 2.61118950607544
"210052_s_at" 4.9473587375 6.19202057275 7.97990656358971 4.29514768749456e-05 0.0253584233959522 2.60783301199099
"222680_s_at" 2.59636148025 6.870398870375 7.97622196531813 4.30952146810496e-05 0.0253584233959522 2.60488183273938
"1556684_at" 2.18681543875 4.795434357125 7.96615256487 4.34907585033951e-05 0.0253584233959522 2.59680882469942
"223753_s_at" -4.34145865075 8.787785932125 -7.96262318547255 4.36303515972121e-05 0.0253584233959522 2.5939764441138
"229555_at" 2.48850666025 5.737443769625 7.94831975326717 4.42011934522075e-05 0.0253584233959522 2.58248309911981
"1557218_s_at" 3.79357559475 3.525502399125 7.94088541100096 4.4501165706636e-05 0.0253584233959522 2.57650004852244
"207934_at" -5.08174161875 4.545444902875 -7.93602224537319 4.46986149247874e-05 0.0253584233959522 2.57258280545022
"238249_at" -3.931622261 4.2455730875 -7.92887482212755 4.49905750079435e-05 0.0253584233959522 2.56682067005178
"1554797_at" -3.05965491225 6.305804969125 -7.91929394795488 4.53852643582079e-05 0.0253584233959522 2.5590874927236
"211843_x_at" -4.357872911 6.008789572 -7.91766662738589 4.54526839104401e-05 0.0253584233959522 2.5577729533791
"236176_at" -2.80842093675 5.217774701875 -7.89878452792174 4.62431496314845e-05 0.0255388303646607 2.54249774358224
"239671_at" -4.15527744675 8.267782258375 -7.87641683859316 4.71993457007997e-05 0.0258062422619122 2.52434935296601
"215546_at" -3.4831629275 2.93094689425 -7.84534352165851 4.85643279348201e-05 0.0262876101561696 2.49904100810987
"205309_at" 3.270904616 5.5450260095 7.83471211881816 4.90413577673397e-05 0.0262876101561696 2.49035617579977
"209891_at" 3.29856069975 6.130642224625 7.78301414483149 5.14364166190228e-05 0.0273037483363599 2.44793509493392
"244107_at" -2.969074507 6.08998493275 -7.75592891581599 5.27428348508168e-05 0.0273385596329665 2.42558452367384
"219978_s_at" 4.4926256525 6.1501532935 7.75582213388419 5.27480576624101e-05 0.0273385596329665 2.42549623620243
"229749_at" -4.52440471975 5.543791794375 -7.75064320918022 5.30020543410049e-05 0.0273385596329665 2.42121267198867
"218217_at" -1.5842994025 11.44074233125 -7.73777307031633 5.36391588260023e-05 0.0273513688364005 2.41055382350716
"205083_at" -3.57150707275 9.714026146125 -7.73001321825853 5.4027395232396e-05 0.0273513688364005 2.40411773332834
"231993_at" 4.707254955 6.069549311 7.69976411829805 5.55708475327281e-05 0.0278379731892631 2.37896043863286
"217567_at" -5.8493044425 8.36889853625 -7.68258269319885 5.64692708612473e-05 0.0278379731892631 2.3646225105438
"218675_at" -2.21214134425 8.318418866125 -7.67934222624765 5.66405160521743e-05 0.0278379731892631 2.36191437530782
"206102_at" 2.36383343275 8.449362941125 7.66597460380958 5.7353055404267e-05 0.0278379731892631 2.35072942657291
"204619_s_at" 3.22521426275 8.579975066375 7.66260268157284 5.75343570258204e-05 0.0278379731892631 2.34790468665728
"215516_at" -4.017499094 2.451819714 -7.6513301473502 5.81450902448421e-05 0.0278866913082171 2.33845149412634
"238600_at" -3.89529062725 8.318085497875 -7.62767635479076 5.94501431268824e-05 0.0280427239707511 2.31856558002362
"223979_x_at" -2.181448285 5.36481324425 -7.6155707621394 6.01305910363796e-05 0.0280427239707511 2.30836218926654
"236573_at" -2.384084906 4.826333041 -7.61255882886691 6.03012290500631e-05 0.0280427239707511 2.30582077935347
"222705_s_at" 2.87729933175 5.283200775625 7.59776501194334 6.11471933862059e-05 0.0280427239707511 2.29332209011737
"214235_at" -3.71939182725 7.853382018125 -7.59650671323917 6.1219752703885e-05 0.0280427239707511 2.29225778027537
"204962_s_at" 2.80954522725 7.210518635625 7.58648074456424 6.18013202171903e-05 0.0280427239707511 2.28377062081602
"204092_s_at" 2.28865175575 7.840487796625 7.58204258308322 6.20607151433174e-05 0.0280427239707511 2.28000973745463
"226623_at" -2.07219544125 7.031700824625 -7.55908904159208 6.34216870325183e-05 0.0284227929385487 2.26052069723391
"1562428_at" -1.719818367 6.55378644675 -7.53646125042586 6.47958154482415e-05 0.0284424525480889 2.24124527251049
"1563903_x_at" 3.18120107575 4.400301682125 7.53303687508145 6.50066308458064e-05 0.0284424525480889 2.23832276703792
"222077_s_at" 2.04877339475 9.173497029875 7.53271990043116 6.50261832375146e-05 0.0284424525480889 2.23805217489984
"220723_s_at" -3.12045248 11.3379496175 -7.51448343024267 6.61621457838941e-05 0.0286223971430902 2.22246346430451
"203798_s_at" -2.98051002275 6.680121837875 -7.50623420319266 6.66832097648981e-05 0.0286223971430902 2.2153985207689
"1554789_a_at" -3.18908595075 8.875269454625 -7.49473529707167 6.74171482605465e-05 0.0286223971430902 2.20553645148022
"231319_x_at" 1.96215806175 10.750750701625 7.49295493530404 6.75315817367835e-05 0.0286223971430902 2.20400806205709
"205733_at" 1.8211338045 6.64270199525 7.48431812696682 6.80897812525222e-05 0.0286369906921666 2.19658805876351
"243778_at" -2.98042680275 3.973282989625 -7.44392692952563 7.0769082653739e-05 0.0295366381228487 2.16176490261162
"212252_at" 2.05587272075 9.847256104625 7.43387782779055 7.14536962300961e-05 0.0295964457680341 2.15306964435154
"218585_s_at" 3.180308469 7.42680102475 7.40591226159526 7.3397856867648e-05 0.030173141535629 2.12880544258791
"227106_at" -1.83518941125 8.817338776125 -7.38748658531797 7.47108224891779e-05 0.0303058435393866 2.11276507299518
"244156_at" -4.283759245 5.46038403125 -7.38584238253529 7.48292433071274e-05 0.0303058435393866 2.11133165441054
"240236_at" -3.0209807545 6.186066342 -7.35125184767039 7.73694248510565e-05 0.0310469787335064 2.08109684043922
"1554636_at" -3.6902541665 6.942395069 -7.34558121236606 7.77948987012415e-05 0.0310469787335064 2.07612589292467
"213228_at" -2.87701353125 9.767056321875 -7.32208444742407 7.95857267440817e-05 0.0314087765631638 2.05548506177652
"219787_s_at" 2.01110325725 9.347384747875 7.31866167470433 7.98503876045681e-05 0.0314087765631638 2.05247248404319
"236676_at" -2.29418162 5.487831173 -7.2822003960736 8.27310425640893e-05 0.0323094268013684 2.02028853845173
"205609_at" -2.0670830775 8.81586293775 -7.27168554462932 8.35830293731406e-05 0.0324106534111806 2.01097577291155
"240975_x_at" -3.24644855725 5.270096445125 -7.24384767346946 8.58859550246728e-05 0.032652760269482 1.98625221030425
"37005_at" -1.7456866825 12.01291383625 -7.23794218953446 8.63834789759988e-05 0.032652760269482 1.98099463508729
"204170_s_at" 1.933464788 10.470703701 7.23440176495487 8.66832820767724e-05 0.032652760269482 1.97784049651304
"204418_x_at" -1.9429718595 8.83876992625 -7.23119802381967 8.69555683902636e-05 0.032652760269482 1.9749849201691
"218009_s_at" 2.27370221125 8.121250988875 7.22840793224342 8.71934704955532e-05 0.032652760269482 1.97249696650441
"202431_s_at" 3.065343924 10.591549173 7.20682306409582 8.90584944339772e-05 0.033042371330438 1.95321568720083
"1563279_at" 3.25837364775 4.523606451875 7.20244045991219 8.94425415071755e-05 0.033042371330438 1.94929347720805
"227165_at" 1.7581689245 7.1539347355 7.16685916800021 9.26293018946858e-05 0.033989980410013 1.91735816919786
